"","ID","sample.id","date","location","inshore.offshore","replicate","taxon.code","species.name.field","species.name.revised","Tin","Tin+Dry","Tin+Ash","dm","afdm","year","month","day"
"353",4291,352,2010-03-23,"Goodwin's","Inshore","B1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.0191,0.0146000000000001,"2010","03","23"
"354",4270,353,2010-03-23,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0589,0.6708,"2010","03","23"
"355",4272,353,2010-03-23,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.1953,0.5928,"2010","03","23"
"356",4274,353,2010-03-23,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",FALSE,NA,NA,0,0,"2010","03","23"
"357",4276,353,2010-03-23,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.6239,0.4531,"2010","03","23"
"358",4278,353,2010-03-23,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.00690000000000013,0.00360000000000005,"2010","03","23"
"359",4283,353,2010-03-23,"Goodwin's","Offshore","E1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0312000000000001,0.0307000000000002,"2010","03","23"
"360",4293,354,2010-04-20,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6524,1.3133,"2010","04","20"
"361",4295,354,2010-04-20,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.833,0.6427,"2010","04","20"
"362",4297,354,2010-04-20,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.7136,2.0756,"2010","04","20"
"363",4299,354,2010-04-20,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.0743,1.5032,"2010","04","20"
"364",4301,354,2010-04-20,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6305,1.2791,"2010","04","20"
"365",4314,354,2010-04-20,"Goodwin's","Inshore","C1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.1545,0.1254,"2010","04","20"
"366",4315,354,2010-04-20,"Goodwin's","Inshore","E1",104,"Gracilaria","Gracilaria spp.",FALSE,NA,NA,-0.9967,0,"2010","04","20"
"367",4316,354,2010-04-20,"Goodwin's","Inshore","A1",109,"Punctaria","Punctaria spp.",TRUE,TRUE,TRUE,0.1051,0.00380000000000003,"2010","04","20"
"368",4317,354,2010-04-20,"Goodwin's","Inshore","B1",104,"Gracilaria","Gracilaria spp.",FALSE,TRUE,TRUE,1.0021,0.7887,"2010","04","20"
"369",4318,354,2010-04-20,"Goodwin's","Inshore","B1",109,"Punctaria","Punctaria spp.",FALSE,FALSE,FALSE,0.0315,0.0159,"2010","04","20"
"370",4303,355,2010-04-20,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,NA,TRUE,-2.3198,-2.7523,"2010","04","20"
"371",4305,355,2010-04-20,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",NA,NA,NA,0,0,"2010","04","20"
"372",4307,355,2010-04-20,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.5333,1.0682,"2010","04","20"
"373",4309,355,2010-04-20,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.6902,1.3121,"2010","04","20"
"374",4311,355,2010-04-20,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.851,1.3706,"2010","04","20"
"375",4319,355,2010-04-20,"Goodwin's","Offshore","C1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0182,0.0125999999999999,"2010","04","20"
"376",4321,356,2010-05-11,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,5.8399,4.6092,"2010","05","11"
"377",4323,356,2010-05-11,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.6998,3.3693,"2010","05","11"
"378",4325,356,2010-05-11,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.773,1.3873,"2010","05","11"
"379",4327,356,2010-05-11,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.8813,3.0153,"2010","05","11"
"380",4329,356,2010-05-11,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.8749,2.1174,"2010","05","11"
"381",4341,356,2010-05-11,"Goodwin's","Inshore","C1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0968,0.0725,"2010","05","11"
"382",4342,356,2010-05-11,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.4232,1.9508,"2010","05","11"
"383",4344,356,2010-05-11,"Goodwin's","Inshore","A1",104,"Gracilaria","Gracilaria spp.",FALSE,TRUE,FALSE,0.2028,0.1602,"2010","05","11"
"384",4331,357,2010-05-11,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.4005,3.3461,"2010","05","11"
"385",4333,357,2010-05-11,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.0884,3.0235,"2010","05","11"
"386",4335,357,2010-05-11,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.4511,2.1359,"2010","05","11"
"387",4337,357,2010-05-11,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.3949,1.7436,"2010","05","11"
"388",4339,357,2010-05-11,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.5489,0.1112,"2010","05","11"
"389",4343,357,2010-05-11,"Goodwin's","Offshore","E1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,2.6077,1.8253,"2010","05","11"
"390",4345,358,2010-06-21,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.9482,4.0138,"2010","06","21"
"391",4347,358,2010-06-21,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.0286,3.3043,"2010","06","21"
"392",4349,358,2010-06-21,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.0141,2.4347,"2010","06","21"
"393",4351,358,2010-06-21,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.0255,2.4304,"2010","06","21"
"394",4353,358,2010-06-21,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.9034,3.1111,"2010","06","21"
"395",4365,358,2010-06-21,"Goodwin's","Inshore","C1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0255999999999998,0.0190999999999999,"2010","06","21"
"396",4366,358,2010-06-21,"Goodwin's","Inshore","B1",101,"Champia","Champia sp.",TRUE,TRUE,TRUE,0.0158,0.0125000000000002,"2010","06","21"
"397",4374,358,2010-06-21,"Goodwin's","Inshore","A1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,-0.5318,-0.6375,"2010","06","21"
"398",4355,359,2010-06-21,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.1075,3.0965,"2010","06","21"
"399",4357,359,2010-06-21,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.1652,2.4006,"2010","06","21"
"400",4359,359,2010-06-21,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.6889,2.2082,"2010","06","21"
"401",4361,359,2010-06-21,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.0054,2.3697,"2010","06","21"
"402",4363,359,2010-06-21,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.7914,3.8578,"2010","06","21"
"403",4367,359,2010-06-21,"Goodwin's","Offshore","E1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,3.3792,2.4463,"2010","06","21"
"404",4368,359,2010-06-21,"Goodwin's","Offshore","B1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.1486,0.1121,"2010","06","21"
"405",4369,359,2010-06-21,"Goodwin's","Offshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0940000000000001,0.0752999999999999,"2010","06","21"
"406",4371,359,2010-06-21,"Goodwin's","Offshore","E1",101,"Champia","Champia sp.",TRUE,TRUE,TRUE,0.1594,0.1311,"2010","06","21"
"407",4372,359,2010-06-21,"Goodwin's","Offshore","E1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0862000000000001,0.0701000000000001,"2010","06","21"
"408",4375,359,2010-06-21,"Goodwin's","Offshore","A1",506,"ruppia","Ruppia maritima blades",FALSE,TRUE,FALSE,0.0145999999999999,0.0117999999999999,"2010","06","21"
"409",4376,359,2010-06-21,"Goodwin's","Offshore","D1",100,"Ceramium","Ceramium sp.",FALSE,TRUE,FALSE,0.0204000000000001,0.0168,"2010","06","21"
"410",4377,359,2010-06-21,"Goodwin's","Offshore","D1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.00629999999999997,0.00370000000000004,"2010","06","21"
"411",4162,360,2010-08-06,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0077,0.6415,"2010","08","06"
"412",4164,360,2010-08-06,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1881,0.1318,"2010","08","06"
"413",4166,360,2010-08-06,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.514,1.1802,"2010","08","06"
"414",4168,360,2010-08-06,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.4537,0.3245,"2010","08","06"
"415",4170,360,2010-08-06,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.5011,1.377,"2010","08","06"
"416",4182,360,2010-08-06,"Goodwin's","Inshore","A1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.0449000000000002,0.0348000000000002,"2010","08","06"
"417",4183,360,2010-08-06,"Goodwin's","Inshore","D1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.1224,0.0776999999999999,"2010","08","06"
"418",4186,360,2010-08-06,"Goodwin's","Inshore","E1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.0821000000000001,0.0616,"2010","08","06"
"419",4187,360,2010-08-06,"Goodwin's","Inshore","B1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0245,0.0155,"2010","08","06"
"420",4172,361,2010-08-06,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.734,0.4795,"2010","08","06"
"421",4174,361,2010-08-06,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.312,0.2279,"2010","08","06"
"422",4176,361,2010-08-06,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.5963,0.405,"2010","08","06"
"423",4179,361,2010-08-06,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.4494,0.3218,"2010","08","06"
"424",4181,361,2010-08-06,"Goodwin's","Offshore","E1",115,"Agardhiella","Agardhiella tenera",TRUE,TRUE,TRUE,0.0434000000000001,0.0230000000000001,"2010","08","06"
"425",4184,361,2010-08-06,"Goodwin's","Offshore","A1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.0382000000000002,0.0289000000000001,"2010","08","06"
"426",4185,361,2010-08-06,"Goodwin's","Offshore","A1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.00949999999999984,0.00749999999999984,"2010","08","06"
"427",4189,362,2010-09-21,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0319999999999998,0.0145,"2010","09","21"
"428",4191,362,2010-09-21,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0146999999999999,0.00849999999999973,"2010","09","21"
"429",4193,362,2010-09-21,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0278,0.00780000000000003,"2010","09","21"
"430",4195,362,2010-09-21,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0726,0.0405,"2010","09","21"
"431",4197,362,2010-09-21,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1844,0.1033,"2010","09","21"
"432",4199,363,2010-09-21,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0230999999999999,0.0186999999999999,"2010","09","21"
"433",4201,363,2010-09-21,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0213000000000001,0.00819999999999999,"2010","09","21"
"434",4203,363,2010-09-21,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1555,0.0762,"2010","09","21"
"435",4205,363,2010-09-21,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0196000000000001,0.00950000000000006,"2010","09","21"
"436",4207,363,2010-09-21,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2474,0.1544,"2010","09","21"
"437",4209,364,2010-10-18,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",FALSE,TRUE,FALSE,0.176,0.1087,"2010","10","18"
"438",4211,364,2010-10-18,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0123000000000002,0.0103000000000002,"2010","10","18"
"439",4213,364,2010-10-18,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0,0,"2010","10","18"
"440",4215,364,2010-10-18,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0699000000000001,0.0397000000000001,"2010","10","18"
"441",4217,364,2010-10-18,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0,0,"2010","10","18"
"442",4219,365,2010-10-18,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0.1069,0.0680000000000001,"2010","10","18"
"443",4221,365,2010-10-18,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0,0,"2010","10","18"
"444",4223,365,2010-10-18,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0.0698,0.0377,"2010","10","18"
"445",4225,365,2010-10-18,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0815999999999999,0.0522,"2010","10","18"
"446",4227,365,2010-10-18,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0130000000000001,0.00770000000000004,"2010","10","18"
"447",4229,365,2010-10-18,"Goodwin's","Offshore","C1",104,"Gracilaria","Gracilaria spp.",FALSE,TRUE,FALSE,0.0365,0.0256000000000001,"2010","10","18"
"448",4230,365,2010-10-18,"Goodwin's","Offshore","B1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.0493,0.0326,"2010","10","18"
"449",4378,366,2011-03-29,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2228,0.171,"2011","03","29"
"450",4380,366,2011-03-29,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",FALSE,TRUE,TRUE,0.2679,0.2143,"2011","03","29"
"451",4382,366,2011-03-29,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1602,0.1245,"2011","03","29"
"452",4384,366,2011-03-29,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",FALSE,TRUE,FALSE,0.1154,0.0904999999999999,"2011","03","29"
"453",4386,366,2011-03-29,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0464,0.0294000000000001,"2011","03","29"
"454",4388,367,2011-03-29,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1034,0.0683999999999998,"2011","03","29"
"455",4390,367,2011-03-29,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",NA,NA,NA,0,0,"2011","03","29"
"456",4392,367,2011-03-29,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",FALSE,FALSE,FALSE,0.0105999999999999,0.00149999999999995,"2011","03","29"
"457",4394,367,2011-03-29,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0902000000000001,0.0575000000000001,"2011","03","29"
"458",4396,367,2011-03-29,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1332,0.1072,"2011","03","29"
"459",4398,368,2011-04-26,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.3921,0.3134,"2011","04","26"
"460",4400,368,2011-04-26,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1975,0.1611,"2011","04","26"
"461",4402,368,2011-04-26,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1544,0.1004,"2011","04","26"
"462",4404,368,2011-04-26,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1567,0.1044,"2011","04","26"
"463",4406,368,2011-04-26,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0661,0.0406,"2011","04","26"
"464",4416,368,2011-04-26,"Goodwin's","Inshore","A1",102,"Enteromorpha","Ulva spp.",FALSE,TRUE,FALSE,0.0124,0.00879999999999992,"2011","04","26"
"465",4417,368,2011-04-26,"Goodwin's","Inshore","A1",110,"Ulva","Ulva spp.",FALSE,TRUE,FALSE,0.0079999999999999,0.00439999999999985,"2011","04","26"
"466",4408,369,2011-04-26,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.3614,0.2797,"2011","04","26"
"467",4410,369,2011-04-26,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.5182,0.286,"2011","04","26"
"468",4412,369,2011-04-26,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.1517,0.1167,"2011","04","26"
"469",4414,369,2011-04-26,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2059,0.1693,"2011","04","26"
"470",4414,369,2011-04-26,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,NA,TRUE,-1.6967,-1.776,"2011","04","26"
"471",4415,369,2011-04-26,"Goodwin's","Offshore","C1",103,"Cladophora","Cladophora sp.",FALSE,FALSE,FALSE,0.0011000000000001,-0.000299999999999967,"2011","04","26"
"472",4418,370,2011-05-26,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.4214,0.2822,"2011","05","26"
"473",4420,370,2011-05-26,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.8419,0.6216,"2011","05","26"
"474",4422,370,2011-05-26,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.7533,1.9205,"2011","05","26"
"475",4424,370,2011-05-26,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.9694,1.349,"2011","05","26"
"476",4426,370,2011-05-26,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0114,0.7041,"2011","05","26"
"477",4438,370,2011-05-26,"Goodwin's","Inshore","D1",105,"Polysiphonia","Polysiphonia sp.",TRUE,TRUE,TRUE,0.1405,0.0911999999999997,"2011","05","26"
"478",4439,370,2011-05-26,"Goodwin's","Inshore","D1",102,"Enteromorpha","Ulva spp.",FALSE,FALSE,FALSE,0.003,0.00160000000000005,"2011","05","26"
"479",4440,370,2011-05-26,"Goodwin's","Inshore","A1",105,"Polysiphonia","Polysiphonia sp.",FALSE,FALSE,FALSE,0.00259999999999994,0.00170000000000003,"2011","05","26"
"480",4441,370,2011-05-26,"Goodwin's","Inshore","C1",105,"Polysiphonia","Polysiphonia sp.",FALSE,TRUE,FALSE,0.0857,0.0665,"2011","05","26"
"481",4442,370,2011-05-26,"Goodwin's","Inshore","C1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.0144,0.00559999999999994,"2011","05","26"
"482",4443,370,2011-05-26,"Goodwin's","Inshore","C1",102,"Enteromorpha","Ulva spp.",FALSE,FALSE,FALSE,0.0182000000000001,0.005,"2011","05","26"
"483",4428,371,2011-05-26,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.4115,2.8464,"2011","05","26"
"484",4430,371,2011-05-26,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.0733,1.2918,"2011","05","26"
"485",4432,371,2011-05-26,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.9655,0.6549,"2011","05","26"
"486",4434,371,2011-05-26,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.8673,0.516,"2011","05","26"
"487",4436,371,2011-05-26,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.1536,0.8602,"2011","05","26"
"488",4444,371,2011-05-26,"Goodwin's","Offshore","C1",102,"Enteromorpha","Ulva spp.",FALSE,TRUE,TRUE,0.2268,0.1493,"2011","05","26"
"489",NA,372,2011-07-12,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.2584,0.838,"2011","07","12"
"490",NA,372,2011-07-12,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.4493,0.9685,"2011","07","12"
"491",NA,372,2011-07-12,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.9951,2.0782,"2011","07","12"
"492",NA,372,2011-07-12,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,3.8608,2.2822,"2011","07","12"
"493",NA,372,2011-07-12,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.9662,2.1249,"2011","07","12"
"494",NA,372,2011-07-12,"Goodwin's","Inshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.1893,0.1118,"2011","07","12"
"495",NA,372,2011-07-12,"Goodwin's","Inshore","C1",104,"Gracilaria","Gracilaria spp.",FALSE,TRUE,FALSE,0.0273,0.0179,"2011","07","12"
"496",NA,373,2011-07-12,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.6403,1.4286,"2011","07","12"
"497",NA,373,2011-07-12,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,4.1896,2.9875,"2011","07","12"
"498",NA,373,2011-07-12,"Goodwin's","Offshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,1.0997,0.7809,"2011","07","12"
"499",NA,373,2011-07-12,"Goodwin's","Offshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.8629,0.5797,"2011","07","12"
"500",NA,373,2011-07-12,"Goodwin's","Offshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,2.8137,1.7944,"2011","07","12"
"501",NA,373,2011-07-12,"Goodwin's","Offshore","E1",105,"Polysiphonia","Polysiphonia sp.",FALSE,FALSE,FALSE,0.003,0.00129999999999997,"2011","07","12"
"502",NA,373,2011-07-12,"Goodwin's","Offshore","B1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,0.5527,0.3665,"2011","07","12"
"503",NA,373,2011-07-12,"Goodwin's","Offshore","D1",104,"Gracilaria","Gracilaria spp.",FALSE,TRUE,FALSE,0.0227000000000001,0.0171000000000001,"2011","07","12"
"504",NA,373,2011-07-12,"Goodwin's","Offshore","A1",506,"ruppia","Ruppia maritima blades",FALSE,FALSE,FALSE,0.0750999999999999,0.0466,"2011","07","12"
"505",NA,373,2011-07-12,"Goodwin's","Offshore","C1",506,"ruppia","Ruppia maritima blades",TRUE,TRUE,TRUE,1.0684,0.7905,"2011","07","12"
"506",NA,374,2011-08-24,"Goodwin's","Inshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.3564,0.2602,"2011","08","24"
"507",NA,374,2011-08-24,"Goodwin's","Inshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.0874000000000001,0.0565000000000002,"2011","08","24"
"508",NA,374,2011-08-24,"Goodwin's","Inshore","C1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.3929,0.316,"2011","08","24"
"509",NA,374,2011-08-24,"Goodwin's","Inshore","D1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.2304,0.1621,"2011","08","24"
"510",NA,374,2011-08-24,"Goodwin's","Inshore","E1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.9185,0.7225,"2011","08","24"
"511",NA,374,2011-08-24,"Goodwin's","Inshore","A1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.000199999999999978,0.000800000000000023,"2011","08","24"
"512",NA,374,2011-08-24,"Goodwin's","Inshore","B1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.00340000000000007,0.00250000000000006,"2011","08","24"
"513",NA,374,2011-08-24,"Goodwin's","Inshore","B1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.00600000000000001,0.00509999999999999,"2011","08","24"
"514",NA,374,2011-08-24,"Goodwin's","Inshore","C1",104,"Gracilaria","Gracilaria spp.",TRUE,TRUE,TRUE,0.1329,0.0946,"2011","08","24"
"515",NA,374,2011-08-24,"Goodwin's","Inshore","E1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.00259999999999994,0.00259999999999994,"2011","08","24"
"516",NA,374,2011-08-24,"Goodwin's","Inshore","E1",104,"Gracilaria","Gracilaria spp.",FALSE,FALSE,FALSE,0.00279999999999991,0.00269999999999992,"2011","08","24"
"517",NA,375,2011-08-24,"Goodwin's","Offshore","A1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.3687,0.2464,"2011","08","24"
"518",NA,375,2011-08-24,"Goodwin's","Offshore","B1",300,"zostera","Zostera marina blades",TRUE,TRUE,TRUE,0.4586,0.2748,"2011","08","24"
