"","sample.id","date","location","inshore.offshore","replicate","taxon.code","species.name.field","species.name.revised","group","8","5.6","4","2.8","2","1.4","1","0.71","0.5","notes","year","month","day"
"780",NA,2009-10-12,"Goodwin's","Offshore","C1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,1,13,72,59,11,0,NA,"2009","10","12"
"781",NA,2009-10-12,"Goodwin's","Offshore","E1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,0,6,30,11,7,12,NA,"2009","10","12"
"782",NA,2009-10-12,"Goodwin's","Inshore","A1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,2,2,1,NA,"2009","10","12"
"783",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2009","10","12"
"784",NA,2009-10-12,"Goodwin's","Inshore","A1",NA,"Crepidulla","Crepidula fornicata","Mollusc",0,0,0,0,1,8,60,56,3,NA,"2009","10","12"
"785",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"Crepidulla","Crepidula fornicata","Mollusc",0,0,0,0,1,0,22,20,1,NA,"2009","10","12"
"786",NA,2009-10-12,"Goodwin's","Offshore","C1",NA,"Crepidulla","Crepidula fornicata","Mollusc",0,0,0,0,6,88,0,0,0,NA,"2009","10","12"
"787",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,0,5,0,0,NA,"2009","10","12"
"788",NA,2009-10-12,"Goodwin's","Offshore","C1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,0,0,4,0,NA,"2009","10","12"
"789",NA,2009-10-12,"Goodwin's","Inshore","A1",NA,"Cymadusa compta","Cymadusa compta","Crustacean",0,0,0,0,1,2,0,0,0,NA,"2009","10","12"
"790",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,7,0,0,NA,"2009","10","12"
"791",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,1,3,7,12,4,0,NA,"2009","10","12"
"792",NA,2009-10-12,"Goodwin's","Offshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,3,8,18,9,0,1,NA,"2009","10","12"
"793",NA,2009-10-12,"Goodwin's","Inshore","A1",NA,"Erichsonella attenuata","Erichsonella attenuata","Crustacean",0,0,0,2,11,25,12,6,1,NA,"2009","10","12"
"794",NA,2009-10-12,"Goodwin's","Offshore","E1",NA,"Erichsonella attenuata","Erichsonella attenuata","Crustacean",0,0,0,1,4,4,5,0,1,NA,"2009","10","12"
"795",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"Hippolytes","Hippolyte pleuracanthus","Crustacean",0,0,0,0,2,0,0,0,0,NA,"2009","10","12"
"796",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,0,0,1,0,5,0,NA,"2009","10","12"
"797",NA,2009-10-12,"Goodwin's","Offshore","C1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,1,0,0,2,2,0,NA,"2009","10","12"
"798",NA,2009-10-12,"Goodwin's","Offshore","E1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2009","10","12"
"799",NA,2009-10-12,"Goodwin's","Inshore","E1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,3,1,0,NA,"2009","10","12"
"800",NA,2009-10-12,"Goodwin's","Inshore","A1",NA,"Paracaprella tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,2,3,NA,"2009","10","12"
"801",NA,2009-10-12,"Goodwin's","Offshore","E1",NA,"Paracaprella tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,1,0,NA,"2009","10","12"
"802",NA,2009-11-16,"Goodwin's","Inshore","B1",NA,"Ampithoe longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,2,9,3,1,NA,"2009","11","16"
"803",NA,2009-11-16,"Goodwin's","Inshore","E1",NA,"Ampithoe longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,2,0,0,0,NA,"2009","11","16"
"804",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Ampithoe longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,2,3,10,2,NA,"2009","11","16"
"805",NA,2009-11-16,"Goodwin's","Offshore","D1",NA,"Ampithoe longimana","Ampithoe longimana","Crustacean",0,0,0,0,54,2,2,1,0,NA,"2009","11","16"
"806",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,0,1,0,NA,"2009","11","16"
"807",NA,2009-11-16,"Goodwin's","Offshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,2,11,0,39,7,0,34,NA,"2009","11","16"
"808",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Caprella equilibria","Caprella equilibra","Caprellid",0,0,0,0,0,0,2,1,1,NA,"2009","11","16"
"809",NA,2009-11-16,"Goodwin's","Inshore","B1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,1,8,30,29,9,1,NA,"2009","11","16"
"810",NA,2009-11-16,"Goodwin's","Inshore","E1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,0,0,1,20,20,15,0,NA,"2009","11","16"
"811",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Caprella penantis","Caprella penantis","Caprellid",0,0,1,3,32,53,34,44,1,NA,"2009","11","16"
"812",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2009","11","16"
"813",NA,2009-11-16,"Goodwin's","Inshore","B1",NA,"crepidula","Crepidula fornicata","Crustacean",0,0,0,0,0,6,9,0,0,NA,"2009","11","16"
"814",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,0,1,48,29,6,0,NA,"2009","11","16"
"815",NA,2009-11-16,"Goodwin's","Offshore","D1",NA,"Crepidula convxa","Crepidula fornicata","Mollusc",0,0,0,0,4,68,22,2,0,NA,"2009","11","16"
"816",NA,2009-11-16,"Goodwin's","Inshore","E1",NA,"Crepidulla","Crepidula fornicata","Crustacean",0,0,0,0,0,8,8,1,0,NA,"2009","11","16"
"817",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Cymodusa","Cymadusa compta","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2009","11","16"
"818",NA,2009-11-16,"Goodwin's","Inshore","E1",NA,"Cymodusa compta","Cymadusa compta","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2009","11","16"
"819",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Elasmopus levis","Elasmopus levis","Crustacean",0,0,0,0,1,2,7,0,0,NA,"2009","11","16"
"820",NA,2009-11-16,"Goodwin's","Inshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,4,5,1,0,0,0,NA,"2009","11","16"
"821",NA,2009-11-16,"Goodwin's","Offshore","D1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,2,0,1,1,0,0,0,NA,"2009","11","16"
"822",NA,2009-11-16,"Goodwin's","Inshore","E1",NA,"Erichsonella attenuata","Erichsonella attenuata","Crustacean",0,0,0,1,2,3,1,0,0,NA,"2009","11","16"
"823",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Erichsonella attenuata","Erichsonella attenuata","Crustacean",0,0,0,2,3,1,2,0,0,NA,"2009","11","16"
"824",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Ericthonius rubriconis","Ericthonius sp.","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2009","11","16"
"825",NA,2009-11-16,"Goodwin's","Inshore","B1",NA,"Hippolyte pleurocanthes","Hippolyte pleuracanthus","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2009","11","16"
"826",NA,2009-11-16,"Goodwin's","Offshore","D1",NA,"Idotea","Idotea balthica","Crustacean",0,0,4,6,5,3,0,15,18,NA,"2009","11","16"
"827",NA,2009-11-16,"Goodwin's","Inshore","E1",NA,"Idotea baltica","Idotea balthica","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2009","11","16"
"828",NA,2009-11-16,"Goodwin's","Offshore","C1",NA,"Idotea baltica","Idotea balthica","Crustacean",0,0,1,4,16,11,12,4,0,NA,"2009","11","16"
"829",NA,2009-11-16,"Goodwin's","Inshore","E1",NA,"Paracaprella tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,1,0,0,NA,"2009","11","16"
"830",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,2,0,0,NA,"2010","03","23"
"831",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,0,0,1,NA,"2010","03","23"
"832",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,1,1,0,0,NA,"2010","03","23"
"833",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"ampelisca","Ampelisca sp.","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2010","03","23"
"834",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"ampelisca","Ampelisca sp.","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2010","03","23"
"835",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,0,0,2,NA,"2010","03","23"
"836",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,1,0,0,NA,"2010","03","23"
"837",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,1,0,0,NA,"2010","03","23"
"838",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,1,1,1,2,0,NA,"2010","03","23"
"839",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,0,3,0,0,NA,"2010","03","23"
"840",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,8,3,0,0,NA,"2010","03","23"
"841",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,6,14,12,1,0,NA,"2010","03","23"
"842",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,2,3,6,8,0,0,NA,"2010","03","23"
"843",NA,2010-03-23,"Goodwin's","Offshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,1,2,4,6,7,0,0,NA,"2010","03","23"
"844",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2010","03","23"
"845",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"Corophium","Corophium sp.","Crustacean",0,0,0,0,0,0,0,0,1,NA,"2010","03","23"
"846",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,1,1,0,0,0,NA,"2010","03","23"
"847",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,0,1,0,0,0,NA,"2010","03","23"
"848",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,0,0,5,1,0,0,NA,"2010","03","23"
"849",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,0,9,4,0,0,NA,"2010","03","23"
"850",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,1,7,0,0,0,NA,"2010","03","23"
"851",NA,2010-03-23,"Goodwin's","Offshore","D1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,2,3,0,0,0,NA,"2010","03","23"
"852",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"edotea","Edotia triloba","Crustacean",0,0,0,1,0,0,0,0,0,NA,"2010","03","23"
"853",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"edotea","Edotia triloba","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2010","03","23"
"854",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"edotea","Edotia triloba","Crustacean",0,0,0,0,1,1,0,0,0,NA,"2010","03","23"
"855",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"edotea","Edotia triloba","Crustacean",0,0,0,2,0,1,0,0,0,NA,"2010","03","23"
"856",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,0,1,0,NA,"2010","03","23"
"857",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,1,0,0,1,NA,"2010","03","23"
"858",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2010","03","23"
"859",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,0,1,0,2,0,0,NA,"2010","03","23"
"860",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,2,2,0,0,0,0,NA,"2010","03","23"
"861",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,1,1,0,0,0,0,NA,"2010","03","23"
"862",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,1,1,1,0,0,3,3,NA,"2010","03","23"
"863",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,1,2,2,0,0,0,NA,"2010","03","23"
"864",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,0,1,0,0,0,NA,"2010","03","23"
"865",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2010","03","23"
"866",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,1,0,1,1,0,0,NA,"2010","03","23"
"867",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,1,2,0,0,0,0,NA,"2010","03","23"
"868",NA,2010-03-23,"Goodwin's","Offshore","A1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,0,1,1,0,0,0,NA,"2010","03","23"
"869",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,0,2,0,0,0,0,NA,"2010","03","23"
"870",NA,2010-03-23,"Goodwin's","Offshore","D1",NA,"Idotea","Idotea balthica","Crustacean",0,0,1,1,0,0,1,0,0,NA,"2010","03","23"
"871",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"Idotea baltica","Idotea balthica","Crustacean",0,0,0,0,1,1,0,0,0,NA,"2010","03","23"
"872",NA,2010-03-23,"Goodwin's","Inshore","C1",NA,"Nereidae","Nereis sp.","Polychaete",0,0,0,1,0,1,1,0,0,NA,"2010","03","23"
"873",NA,2010-03-23,"Goodwin's","Inshore","D1",NA,"Nereidae","Nereis sp.","Polychaete",0,0,0,0,0,0,3,0,0,NA,"2010","03","23"
"874",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"Nereidae","Nereis sp.","Polychaete",0,0,0,3,2,6,6,1,0,NA,"2010","03","23"
"875",NA,2010-03-23,"Goodwin's","Offshore","B1",NA,"Nereidae","Nereis sp.","Polychaete",0,0,0,1,0,0,0,0,0,NA,"2010","03","23"
"876",NA,2010-03-23,"Goodwin's","Inshore","E1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,1,0,0,0,0,0,NA,"2010","03","23"
"877",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2010","04","20"
"878",NA,2010-04-20,"Goodwin's","Offshore","C1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,0,1,1,NA,"2010","04","20"
"879",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,3,0,0,0,0,0,NA,"2010","04","20"
"880",NA,2010-04-20,"Goodwin's","Inshore","B1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,0,0,0,NA,"2010","04","20"
"881",NA,2010-04-20,"Goodwin's","Inshore","C1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,2,0,0,NA,"2010","04","20"
"882",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,1,4,1,0,NA,"2010","04","20"
"883",NA,2010-04-20,"Goodwin's","Offshore","C1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,0,2,0,0,NA,"2010","04","20"
"884",NA,2010-04-20,"Goodwin's","Inshore","B1",NA,"C. penantis","Caprella penantis","Caprellid",0,1,1,0,1,2,1,2,1,NA,"2010","04","20"
"885",NA,2010-04-20,"Goodwin's","Inshore","C1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,1,0,4,4,0,0,1,NA,"2010","04","20"
"886",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,1,1,3,3,1,NA,"2010","04","20"
"887",NA,2010-04-20,"Goodwin's","Offshore","B1",NA,"C. penantis","Caprella penantis","Caprellid",0,2,6,27,52,18,1,0,3,NA,"2010","04","20"
"888",NA,2010-04-20,"Goodwin's","Offshore","C1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,7,29,17,0,1,5,NA,"2010","04","20"
"889",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,3,7,4,0,1,7,NA,"2010","04","20"
"890",NA,2010-04-20,"Goodwin's","Inshore","B1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,1,9,1,0,0,NA,"2010","04","20"
"891",NA,2010-04-20,"Goodwin's","Inshore","C1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,1,0,1,5,6,3,0,NA,"2010","04","20"
"892",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,1,3,0,0,0,NA,"2010","04","20"
"893",NA,2010-04-20,"Goodwin's","Offshore","B1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,1,13,15,2,1,1,NA,"2010","04","20"
"894",NA,2010-04-20,"Goodwin's","Offshore","C1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,1,4,16,3,0,0,NA,"2010","04","20"
"895",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,2,16,14,0,0,0,NA,"2010","04","20"
"896",NA,2010-04-20,"Goodwin's","Inshore","B1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,1,0,0,0,2,0,NA,"2010","04","20"
"897",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,2,0,0,0,0,0,NA,"2010","04","20"
"898",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"Cymadusa","Cymadusa compta","Crustacean",0,0,0,0,0,0,1,0,0,NA,"2010","04","20"
"899",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,1,1,0,0,NA,"2010","04","20"
"900",NA,2010-04-20,"Goodwin's","Inshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,1,2,0,0,0,0,0,NA,"2010","04","20"
"901",NA,2010-04-20,"Goodwin's","Inshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,3,1,0,0,0,0,0,NA,"2010","04","20"
"902",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,1,0,0,5,2,0,NA,"2010","04","20"
"903",NA,2010-04-20,"Goodwin's","Offshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2010","04","20"
"904",NA,2010-04-20,"Goodwin's","Inshore","B1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,1,7,3,7,5,NA,"2010","04","20"
"905",NA,2010-04-20,"Goodwin's","Inshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,1,0,3,0,3,2,2,NA,"2010","04","20"
"906",NA,2010-04-20,"Goodwin's","Inshore","D1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,2,4,1,6,9,6,2,NA,"2010","04","20"
"907",NA,2010-04-20,"Goodwin's","Offshore","B1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,3,0,3,0,0,0,NA,"2010","04","20"
"908",NA,2010-04-20,"Goodwin's","Offshore","C1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,4,6,2,0,1,3,NA,"2010","04","20"
"909",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,1,2,4,3,2,NA,"2010","04","20"
"910",NA,2010-04-20,"Goodwin's","Inshore","B1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,1,0,0,0,4,0,NA,"2010","04","20"
"911",NA,2010-04-20,"Goodwin's","Offshore","B1",NA,"Idotea","Idotea balthica","Crustacean",0,0,0,4,1,0,0,0,0,NA,"2010","04","20"
"912",NA,2010-04-20,"Goodwin's","Offshore","C1",NA,"Idotea","Idotea balthica","Crustacean",0,0,1,1,1,0,0,0,0,NA,"2010","04","20"
"913",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"Idotea","Idotea balthica","Crustacean",0,1,2,2,2,0,0,1,0,NA,"2010","04","20"
"914",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"Nereidae","Nereis sp.","Polychaete",0,0,0,0,0,0,1,0,0,NA,"2010","04","20"
"915",NA,2010-04-20,"Goodwin's","Offshore","B1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,0,0,15,NA,"2010","04","20"
"916",NA,2010-04-20,"Goodwin's","Offshore","E1",NA,"P. tenuis","Paracaprella tenuis","Caprellid",0,0,0,0,0,0,1,0,3,NA,"2010","04","20"
"917",NA,2010-05-10,"Goodwin's","Inshore","B1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,0,0,0,0,3,NA,"2010","05","10"
"918",NA,2010-05-10,"Goodwin's","Offshore","E1",NA,"A. longimana","Ampithoe longimana","Crustacean",0,0,0,0,1,0,0,0,0,NA,"2010","05","10"
"919",NA,2010-05-10,"Goodwin's","Inshore","B1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,2,0,0,0,NA,"2010","05","10"
"920",NA,2010-05-10,"Goodwin's","Inshore","E1",NA,"Bittium","Bittiolum varium","Mollusc",0,0,0,0,0,2,1,0,0,NA,"2010","05","10"
"921",NA,2010-05-10,"Goodwin's","Inshore","A1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,0,0,0,1,0,0,NA,"2010","05","10"
"922",NA,2010-05-10,"Goodwin's","Inshore","B1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,0,0,0,2,0,NA,"2010","05","10"
"923",NA,2010-05-10,"Goodwin's","Inshore","E1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,0,0,1,0,0,NA,"2010","05","10"
"924",NA,2010-05-10,"Goodwin's","Offshore","C1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,4,8,12,7,3,1,NA,"2010","05","10"
"925",NA,2010-05-10,"Goodwin's","Offshore","D1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,3,2,14,27,18,5,NA,"2010","05","10"
"926",NA,2010-05-10,"Goodwin's","Offshore","E1",NA,"C. penantis","Caprella penantis","Caprellid",0,0,0,1,0,4,1,0,1,NA,"2010","05","10"
"927",NA,2010-05-10,"Goodwin's","Inshore","A1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,1,0,0,0,0,NA,"2010","05","10"
"928",NA,2010-05-10,"Goodwin's","Inshore","E1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,0,2,0,0,0,NA,"2010","05","10"
"929",NA,2010-05-10,"Goodwin's","Offshore","C1",NA,"crepidula","Crepidula fornicata","Mollusc",0,0,0,0,0,6,0,0,0,NA,"2010","05","10"
"930",NA,2010-05-10,"Goodwin's","Offshore","E1",NA,"Crepidula","Crepidula fornicata","Mollusc",0,0,0,0,2,3,0,0,0,NA,"2010","05","10"
"931",NA,2010-05-10,"Goodwin's","Inshore","B1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,0,1,2,NA,"2010","05","10"
"932",NA,2010-05-10,"Goodwin's","Inshore","E1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,2,0,0,NA,"2010","05","10"
"933",NA,2010-05-10,"Goodwin's","Offshore","D1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,0,0,1,2,NA,"2010","05","10"
"934",NA,2010-05-10,"Goodwin's","Offshore","E1",NA,"Elasmopus","Elasmopus levis","Crustacean",0,0,0,0,0,1,0,1,3,NA,"2010","05","10"
"935",NA,2010-05-10,"Goodwin's","Inshore","B1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",1,0,0,0,1,0,0,0,0,NA,"2010","05","10"
"936",NA,2010-05-10,"Goodwin's","Inshore","E1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,1,1,0,0,1,1,1,NA,"2010","05","10"
"937",NA,2010-05-10,"Goodwin's","Offshore","C1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,2,0,0,0,0,0,0,NA,"2010","05","10"
"938",NA,2010-05-10,"Goodwin's","Offshore","D1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,0,0,1,0,0,0,0,2,NA,"2010","05","10"
"939",NA,2010-05-10,"Goodwin's","Offshore","E1",NA,"Erichsonella","Erichsonella attenuata","Crustacean",0,1,0,0,0,0,0,0,0,NA,"2010","05","10"
"940",NA,2010-05-10,"Goodwin's","Inshore","A1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,1,1,0,0,0,NA,"2010","05","10"
"941",NA,2010-05-10,"Goodwin's","Inshore","B1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,3,7,1,1,0,0,NA,"2010","05","10"
"942",NA,2010-05-10,"Goodwin's","Inshore","E1",NA,"Gammarus","Gammarus mucronatus","Crustacean",0,0,0,0,1,2,0,0,2,NA,"2010","05","10"
